!anime-metadata-db-index	1
!stats	franchises=1	series=502	seasons=594	episodes=8987	characters=727	staff=484	earliest=2006	latest=2026
!franchises	id	file	titles
fate	fate.yaml	フェイト|en=Fate
!series	id	file	franchise	titles
0-saiji-start-dash-monogatari	0-saiji-start-dash-monogatari.yaml		0歳児スタートダッシュ物語|ja-Latn=0-saiji Start Dash Monogatari
fumiya-imai	japanese-voice-actors.yaml	今井文也|en=Fumiya Imai|ja=今井文也	ja					Q68185187
gakuto-kajiwara	japanese-voice-actors.yaml	梶原岳人|en=Gakuto Kajiwara|ja=梶原岳人	ja					Q45819909
gen-sato	japanese-voice-actors.yaml	佐藤元|en=Gen Satō|ja=佐藤元	ja					Q64782625
genki-muro	japanese-voice-actors.yaml	室元気|en=Genki Muro|ja=室元気	ja					Q11452982
genki-okawa	japanese-voice-actors.yaml	大河元気|en=Genki Ōkawa|ja=大河元気	ja					Q9125044
hajime-iijima	japanese-voice-actors.yaml	飯島肇|en=Hajime Iijima|ja=飯島肇	ja					Q5639967
hana-sato	japanese-voice-actors.yaml	佐藤はな|en=Hana Satō|ja=佐藤はな	ja					Q20040353
haruka-aikawa	japanese-voice-actors.yaml	相川遥花|en=Haruka Aikawa|ja=相川遥花	ja					Q117481662
haruka-shiraishi	japanese-voice-actors.yaml	白石晴香|en=Haruka Shiraishi|ja=白石晴香	ja					Q17993659
haruka-terui	japanese-voice-actors.yaml	照井春佳|en=Haruka Terui|ja=照井春佳	ja					Q11567752
haruka-tomatsu	japanese-voice-actors.yaml	戸松遥|en=Haruka Tomatsu|ja=戸松遥	ja					Q50025
haruki-ishiya	japanese-voice-actors.yaml	石谷春貴|en=Haruki Ishiya|ja=石谷春貴	ja					Q18335661
haruna-asami	japanese-voice-actors.yaml	浅見春那|en=Haruna Asami|ja=浅見春那	ja					Q98117540
hayato-fujii	japanese-voice-actors.yaml	藤井隼|en=Hayato Fujii|ja=藤井隼	ja					Q64782549
hibiku-yamamura	japanese-voice-actors.yaml	山村響|en=Hibiku Yamamura|ja=山村響	ja					Q11469493
hideo-ishikawa	japanese-voice-actors.yaml	石川英郎|en=Hideo Ishikawa|ja=石川英郎	ja					Q1204249
hika-tsukishiro	japanese-voice-actors.yaml	月城日花|en=Hika Tsukishiro|ja=月城日花	ja					Q85884118
hikari-senga	japanese-voice-actors.yaml	千賀光莉|en=Hikari Senga|ja=千賀光莉	ja					Q137534224
hina-suzuki	japanese-voice-actors.yaml	鈴木日菜|en=Hina Suzuki|ja=鈴木日菜	ja					Q137839052
hina-tachibana	japanese-voice-actors.yaml	立花日菜|en=Hina Tachibana|ja=立花日菜	ja					Q63050400
hiroki-tochi	japanese-voice-actors.yaml	東地宏樹|en=Hiroki Tōchi|ja=東地宏樹	ja					Q2704867
hiroki-yasumoto	japanese-voice-actors.yaml	安元洋貴|en=Hiroki Yasumoto|ja=安元洋貴	ja					Q1365535
hiromichi-tezuka	japanese-voice-actors.yaml	手塚ヒロミチ|en=Hiromichi Tezuka|ja=手塚ヒロミチ	ja					Q17161488
hiromu-mineta	japanese-voice-actors.yaml	峯田大夢|en=Hiromu Mineta|ja=峯田大夢	ja					Q68185038
hiroshi-izawa	japanese-voice-actors.yaml	伊沢弘|en=Hiroshi Izawa|ja=伊沢弘	ja					Q3546217
hiroshi-kamiya	japanese-voice-actors.yaml	神谷浩史|en=Hiroshi Kamiya|ja=神谷浩史	ja					Q1331936
hiroshi-naka	japanese-voice-actors.yaml	中博史|en=Hiroshi Naka|ja=中博史	ja					Q1060969
hiroshi-takemura	japanese-voice-actors.yaml	竹村拓|en=Hiroshi Takemura|ja=竹村拓	ja					Q4450268
hiroshi-yanaka	japanese-voice-actors.yaml	家中宏|en=Hiroshi Yanaka|ja=家中宏	ja					Q1000626
hisako-kanemoto	japanese-voice-actors.yaml	金元寿子|en=Hisako Kanemoto|ja=金元寿子	ja					Q50031
hisako-tojo	japanese-voice-actors.yaml	東城日沙子|en=Hisako Tōjō|ja=東城日沙子	ja					Q17220436
hisao-egawa	japanese-voice-actors.yaml	江川央生|en=Hisao Egawa|ja=江川央生	ja					Q1349299
hitomi-nabatame	japanese-voice-actors.yaml	生天目仁美|en=Hitomi Nabatame|ja=生天目仁美	ja					Q1142387
hiyori-kono	japanese-voice-actors.yaml	河野ひより|en=Hiyori Kono|ja=河野ひより	ja					Q43427019
hochu-otsuka	japanese-voice-actors.yaml	大塚芳忠|en=Hōchū Ōtsuka|ja=大塚芳忠	ja					Q520669
ikumi-hasegawa	japanese-voice-actors.yaml	長谷川育美|en=Ikumi Hasegawa|ja=長谷川育美	ja					Q48765485
inori-minase	japanese-voice-actors.yaml	水瀬いのり|en=Inori Minase|ja=水瀬いのり	ja					Q11548933
itaru-yamamoto	japanese-voice-actors.yaml	山本格|en=Itaru Yamamoto|ja=山本格	ja					Q11469140
jiro-saito	japanese-voice-actors.yaml	斉藤次郎|en=Jirō Saitō|ja=斉藤次郎	ja					Q11500307
joji-nakata	japanese-voice-actors.yaml	中田譲治|en=Jōji Nakata|ja=中田譲治	ja					Q1372791
jun-fukushima	japanese-voice-actors.yaml	福島潤|en=Jun Fukushima|ja=福島潤	ja					Q1826251
jun-fukuyama	japanese-voice-actors.yaml	福山潤|en=Jun Fukuyama|ja=福山潤	ja					Q441288
jun-ichi-kanemaru	japanese-voice-actors.yaml	金丸淳一|en=Jun'ichi Kanemaru|ja=金丸淳一	ja					Q1351561
jun-ichi-yanagita	japanese-voice-actors.yaml	柳田淳一|en=Jun'ichi Yanagita|ja=柳田淳一	ja					Q11534574
jun-kasama	japanese-voice-actors.yaml	笠間淳|en=Jun Kasama|ja=笠間淳	ja					Q27150536
junichi-suwabe	japanese-voice-actors.yaml	諏訪部順一|en=Junichi Suwabe|ja=諏訪部順一	ja					Q1331947
junya-enoki	japanese-voice-actors.yaml	榎木淳弥|en=Junya Enoki|ja=榎木淳弥	ja					Q16264591
juri-kimura	japanese-voice-actors.yaml	木村珠莉|en=Juri Kimura|ja=木村珠莉	ja					Q18048266
kaede-hondo	japanese-voice-actors.yaml	本渡楓|en=Kaede Hondo|ja=本渡楓	ja					Q22130427
kaho-koda	japanese-voice-actors.yaml	幸田夏穂|en=Kaho Kōda|ja=幸田夏穂	ja					Q6347112
kaito-ishikawa	japanese-voice-actors.yaml	石川界人|en=Kaito Ishikawa|ja=石川界人	ja					Q1964086
kakeru-hatano	japanese-voice-actors.yaml	波多野翔|en=Kakeru Hatano|ja=波多野翔	ja					Q118330668
kana-asumi	japanese-voice-actors.yaml	阿澄佳奈|en=Kana Asumi|ja=阿澄佳奈	ja					Q49474
kana-hanazawa	japanese-voice-actors.yaml	花澤香菜|en=Kana Hanazawa|ja=花澤香菜	ja					Q49524
kana-ichinose	japanese-voice-actors.yaml	市ノ瀬加那|en=Kana Ichinose|ja=市ノ瀬加那	ja					Q48761396
kana-ueda	japanese-voice-actors.yaml	植田佳奈|en=Kana Ueda|ja=植田佳奈	ja					Q1155353
kana-yuki	japanese-voice-actors.yaml	優木かな|en=Kana Yūki|ja=優木かな	ja					Q17225102
kanae-ito	japanese-voice-actors.yaml	伊藤かな恵|en=Kanae Itō|ja=伊藤かな恵	ja					Q50022
kanako-miyamoto	japanese-voice-actors.yaml	宮本佳那子|en=Kanako Miyamoto|ja=宮本佳那子	ja					Q7485228
kanehira-yamamoto	japanese-voice-actors.yaml	山本兼平|en=Kanehira Yamamoto|ja=山本兼平	ja					Q11468888
kanna-nakamura	japanese-voice-actors.yaml	‎中村カンナ|en=Kanna Nakamura|ja=‎中村カンナ	ja					Q109657760
kanon-takao	japanese-voice-actors.yaml	高尾奏音|en=Kanon Takao|ja=高尾奏音	ja					Q22124852
kaori-maeda	japanese-voice-actors.yaml	前田佳織里|en=Kaori Maeda|ja=前田佳織里	ja					Q41693141
kaoru-sakura	japanese-voice-actors.yaml	佐倉薫|en=Kaoru Sakura|ja=佐倉薫	ja					Q11383006
kappei-yamaguchi	japanese-voice-actors.yaml	山口勝平|en=Kappei Yamaguchi|ja=山口勝平	ja					Q355173
katsuyuki-konishi	japanese-voice-actors.yaml	小西克幸|en=Katsuyuki Konishi|ja=小西克幸	ja					Q725392
kazuhiko-inoue	japanese-voice-actors.yaml	井上和彦|en=Kazuhiko Inoue|ja=井上和彦	ja					Q225654
kazuhiro-nakaya	japanese-voice-actors.yaml	中谷一博|en=Kazuhiro Nakaya|ja=中谷一博	ja					Q11367121
kazuki-ogawa	japanese-voice-actors.yaml	小川一樹|en=Kazuki Ogawa|ja=小川一樹	ja					Q11460334
kazuki-ura	japanese-voice-actors.yaml	浦和希|en=Kazuki Ura|ja=浦和希	ja					Q81028715
kazuya-nakai	japanese-voice-actors.yaml	中井和哉|en=Kazuya Nakai|ja=中井和哉	ja					Q540366
kazuyuki-okitsu	japanese-voice-actors.yaml	興津和幸|en=Kazuyuki Okitsu|ja=興津和幸	ja					Q868226
ken-narita	japanese-voice-actors.yaml	成田剣|en=Ken Narita|ja=成田剣	ja					Q1317207
kengo-kawanishi	japanese-voice-actors.yaml	河西健吾|en=Kengo Kawanishi|ja=河西健吾	ja					Q11554087
kengo-takanashi	japanese-voice-actors.yaml	高梨謙吾|en=Kengo Takanashi|ja=高梨謙吾	ja					Q11670701
kenichi-ogata	japanese-voice-actors.yaml	緒方賢一|en=Kenichi Ogata|ja=緒方賢一	ja					Q2707888
kenji-hamada	japanese-voice-actors.yaml	浜田賢二|en=Kenji Hamada|ja=浜田賢二	ja					Q1076842
kenji-nojima	japanese-voice-actors.yaml	野島健児|en=Kenji Nojima|ja=野島健児	ja					Q1155778
kenji-nomura	japanese-voice-actors.yaml	乃村健次|en=Kenji Nomura|ja=乃村健次	ja					Q2705748
kenjiro-tsuda	japanese-voice-actors.yaml	津田健次郎|en=Kenjiro Tsuda|ja=津田健次郎	ja					Q1255370
kensho-ono	japanese-voice-actors.yaml	小野賢章|en=Kensho Ono|ja=小野賢章	ja					Q1139912
kensuke-shimizu	japanese-voice-actors.yaml	清水健佑|en=Kensuke Shimizu|ja=清水健佑	ja					Q88724202
kenta-miyake	japanese-voice-actors.yaml	三宅健太|en=Kenta Miyake|ja=三宅健太	ja					Q2779622
kento-ito	japanese-voice-actors.yaml	伊東健人|en=Kento Itō|ja=伊東健人	ja					Q16264168
kento-shiraishi	japanese-voice-actors.yaml	白石兼斗|en=Kento Shiraishi|ja=白石兼斗	ja					Q64782533
kenyu-horiuchi	japanese-voice-actors.yaml	堀内賢雄|en=Kenyu Horiuchi|ja=堀内賢雄	ja					Q1202136
kikuko-inoue	japanese-voice-actors.yaml	井上喜久子|en=Kikuko Inoue|ja=井上喜久子	ja					Q1154469
kikunosuke-toya	japanese-voice-actors.yaml	戸谷菊之介|en=Kikunosuke Toya|ja=戸谷菊之介	ja					Q113452137
kisho-taniyama	japanese-voice-actors.yaml	谷山紀章|en=Kishō Taniyama|ja=谷山紀章	ja					Q1142407
kiyono-yasuno	japanese-voice-actors.yaml	安野希世乃|en=Kiyono Yasuno|ja=安野希世乃	ja					Q11451654
kohei-amasaki	japanese-voice-actors.yaml	天﨑滉平|en=Kōhei Amasaki|ja=天﨑滉平	ja					Q20038507
koichi-soma	japanese-voice-actors.yaml	相馬康一|en=Kōichi Sōma|ja=相馬康一	ja					Q11582498
koji-okino	japanese-voice-actors.yaml	沖野晃司|en=Kōji Okino|ja=沖野晃司	ja					Q18383331
koji-takahashi	japanese-voice-actors.yaml	高橋孝治|en=Kōji Takahashi|ja=高橋孝治	ja					Q11671168
koji-totani	japanese-voice-actors.yaml	戸谷公次|en=Kōji Totani|ja=戸谷公次	ja					Q3045663
koji-yusa	japanese-voice-actors.yaml	遊佐浩二|en=Kōji Yusa|ja=遊佐浩二	ja					Q1351599
koki-osuzu	japanese-voice-actors.yaml	大鈴功起|en=Kōki Ōsuzu|ja=大鈴功起	ja					Q112239249
koki-uchiyama	japanese-voice-actors.yaml	内山昂輝|en=Kōki Uchiyama|ja=内山昂輝	ja					Q1320826
kokoro-omori	japanese-voice-actors.yaml	大森こころ|en=Kokoro Ōmori|ja=大森こころ	ja					Q135967744
konatsu-hirabayashi	japanese-voice-actors.yaml	平林瑚夏|en=Konatsu Hirabayashi|ja=平林瑚夏	ja					Q135922633
konomi-inagaki	japanese-voice-actors.yaml	稲垣好|en=Konomi Inagaki|ja=稲垣好	ja					Q112241886
konomi-kohara	japanese-voice-actors.yaml	小原好美|en=Konomi Kohara|ja=小原好美	ja					Q29350701
kosuke-katayama	japanese-voice-actors.yaml	片山公輔|en=Kosuke Katayama|ja=片山公輔	ja					Q79017539
kosuke-kobayashi	japanese-voice-actors.yaml	小林康介|en=Kōsuke Kobayashi|ja=小林康介	ja					Q11461582
kosuke-okano	japanese-voice-actors.yaml	岡野浩介|en=Kōsuke Okano|ja=岡野浩介	ja					Q1091562
kosuke-toriumi	japanese-voice-actors.yaml	鳥海浩輔|en=Kōsuke Toriumi|ja=鳥海浩輔	ja					Q1372804
kotaro-nishiyama	japanese-voice-actors.yaml	西山宏太朗|en=Kōtarō Nishiyama|ja=西山宏太朗	ja					Q17211665
kotono-mitsuishi	japanese-voice-actors.yaml	三石琴乃|en=Kotono Mitsuishi|ja=三石琴乃	ja					Q18735
kujira	japanese-voice-actors.yaml	くじら|en=Kujira|ja=くじら	ja					Q1186502
kurumi-haruki	japanese-voice-actors.yaml	陽木くるみ|en=Kurumi Haruki|ja=陽木くるみ	ja					Q138386666
kyo-yaoya	japanese-voice-actors.yaml	八百屋杏|en=Kyō Yaoya|ja=八百屋杏	ja					Q17220993
kyohei-natsume	japanese-voice-actors.yaml	夏目響平|en=Kyōhei Natsume|ja=夏目響平	ja					Q120908033
lynn	japanese-voice-actors.yaml	Lynn|en=Lynn|ja=Lynn	ja					Q22046619
maaya-sakamoto	japanese-voice-actors.yaml	坂本真綾|en=Maaya Sakamoto|ja=坂本真綾	ja					Q235216
maaya-uchida	japanese-voice-actors.yaml	内田真礼|en=Maaya Uchida|ja=内田真礼	ja					Q44552
madoka-asahina	japanese-voice-actors.yaml	朝日奈丸佳|en=Madoka Asahina|ja=朝日奈丸佳	ja					Q20038446
mai-kadowaki	japanese-voice-actors.yaml	門脇舞以|en=Mai Kadowaki|ja=門脇舞以	ja					Q1141935
mai-nakahara	japanese-voice-actors.yaml	中原麻衣|en=Mai Nakahara|ja=中原麻衣	ja					Q237361
maki-kawase	japanese-voice-actors.yaml	河瀬茉希|en=Maki Kawase|ja=河瀬茉希	ja					Q24867153
makoto-furukawa	japanese-voice-actors.yaml	古川慎|en=Makoto Furukawa|ja=古川慎	ja					Q11411149
makoto-koichi	japanese-voice-actors.yaml	小市眞琴|en=Makoto Koichi|ja=小市眞琴	ja					Q20039931
makoto-yasumura	japanese-voice-actors.yaml	保村真|en=Makoto Yasumura|ja=保村真	ja					Q850865
mami	japanese-voice-actors.yaml	摩味|en=Mami|ja=摩味	ja					Q3284992
manaka-iwami	japanese-voice-actors.yaml	石見舞菜香|en=Manaka Iwami|ja=石見舞菜香	ja					Q29479266
manami-numakura	japanese-voice-actors.yaml	沼倉愛美|en=Manami Numakura|ja=沼倉愛美	ja					Q3844242
mao-ichimichi	japanese-voice-actors.yaml	市道真央|en=Mao Ichimichi|ja=市道真央	ja					Q1186964
mari-hino	japanese-voice-actors.yaml	日野まり|en=Mari Hino|ja=日野まり	ja					Q11510537
mari-yokoo	japanese-voice-actors.yaml	横尾まり|en=Mari Yokoo|ja=横尾まり	ja					Q11542438
marie-miyake	japanese-voice-actors.yaml	三宅麻理恵|en=Marie Miyake|ja=三宅麻理恵	ja					Q6127820
marie-oi	japanese-voice-actors.yaml	大井麻利衣|en=Marie Ōi|ja=大井麻利衣	ja					Q11432243
marika-kono	japanese-voice-actors.yaml	高野麻里佳|en=Marika Kōno|ja=高野麻里佳	ja					Q17130365
mariko-higashiuchi	japanese-voice-actors.yaml	東内マリ子|en=Mariko Higashiuchi|ja=東内マリ子	ja					Q17223258
marina-inoue	japanese-voice-actors.yaml	井上麻里奈|en=Marina Inoue|ja=井上麻里奈	ja					Q1329906
mariya-ise	japanese-voice-actors.yaml	伊瀬茉莉也|en=Mariya Ise|ja=伊瀬茉莉也	ja					Q1333938
masaaki-mizunaka	japanese-voice-actors.yaml	水中雅章|en=Masaaki Mizunaka|ja=水中雅章	ja					Q27917957
masafumi-kobatake	japanese-voice-actors.yaml	こばたけまさふみ|en=Masafumi Kobatake|ja=こばたけまさふみ	ja					Q22125368
masashi-nogawa	japanese-voice-actors.yaml	野川雅史|en=Masashi Nogawa|ja=野川雅史	ja					Q11645437
masashi-yamane	japanese-voice-actors.yaml	山根雅史|en=Masashi Yamane|ja=山根雅史	ja					Q64782567
mayu-iizuka	japanese-voice-actors.yaml	飯塚麻結|en=Mayu Iizuka|ja=飯塚麻結	ja					Q18700531
mayu-minami	japanese-voice-actors.yaml	南真由|en=Mayu Minami|ja=南真由	ja					Q40034390
mayumi-sho	japanese-voice-actors.yaml	荘真由美|en=Mayumi Shō|ja=荘真由美	ja					Q3031438
megumi-han	japanese-voice-actors.yaml	潘めぐみ|en=Megumi Han|ja=潘めぐみ	ja					Q8966502
megumi-nakajima	japanese-voice-actors.yaml	中島愛|en=Megumi Nakajima|ja=中島愛	ja					Q271869
megumi-ogata	japanese-voice-actors.yaml	緒方恵美|en=Megumi Ogata|ja=緒方恵美	ja					Q254368
megumi-toyoguchi	japanese-voice-actors.yaml	豊口めぐみ|en=Megumi Toyoguchi|ja=豊口めぐみ	ja					Q864846
miho-okasaki	japanese-voice-actors.yaml	岡咲美保|en=Miho Okasaki|ja=岡咲美保	ja					Q51676463
miho-wataya	japanese-voice-actors.yaml	渡谷美帆|en=Miho Wataya|ja=渡谷美帆	ja					Q28691932
mikako-komatsu	japanese-voice-actors.yaml	小松未可子|en=Mikako Komatsu|ja=小松未可子	ja					Q1593184
miki-ito	japanese-voice-actors.yaml	伊藤美紀|en=Miki Itō|ja=伊藤美紀	ja					Q1323148
miku-ito	japanese-voice-actors.yaml	伊藤美来|en=Miku Itō|ja=伊藤美来	ja					Q16264202
minako-kotobuki	japanese-voice-actors.yaml	寿美菜子|en=Minako Kotobuki|ja=寿美菜子	ja					Q50029
minori-suzuki	japanese-voice-actors.yaml	鈴木みのり|en=Minori Suzuki|ja=鈴木みのり	ja					Q22129371
misaki-kuno	japanese-voice-actors.yaml	久野美咲|en=Misaki Kuno|ja=久野美咲	ja					Q11369771
misato-matsuoka	japanese-voice-actors.yaml	松岡美里|en=Misato Matsuoka|ja=松岡美里	ja					Q76283342
mitsuaki-hoshino	japanese-voice-actors.yaml	星野充昭|en=Mitsuaki Hoshino|ja=星野充昭	ja					Q305023
mitsuki-saiga	japanese-voice-actors.yaml	斎賀みつき|en=Mitsuki Saiga|ja=斎賀みつき	ja					Q1371697
mitsuo-iwata	japanese-voice-actors.yaml	岩田光央|en=Mitsuo Iwata|ja=岩田光央	ja					Q1142399
miyari-nemoto	japanese-voice-actors.yaml	根本京里|en=Miyari Nemoto|ja=根本京里	ja					Q81968067
miyu-tomita	japanese-voice-actors.yaml	富田美憂|en=Miyu Tomita|ja=富田美憂	ja					Q22131362
miyuki-sakurai	japanese-voice-actors.yaml	櫻井みゆき|en=Miyuki Sakurai|ja=櫻井みゆき	ja					Q121323857
miyuri-shimabukuro	japanese-voice-actors.yaml	島袋美由利|en=Miyuri Shimabukuro|ja=島袋美由利	ja					Q54370392
moe-kahara	japanese-voice-actors.yaml	佳原萌枝|en=Moe Kahara|ja=佳原萌枝	ja					Q106479481
momo-harumi	japanese-voice-actors.yaml	春海百乃|en=Momo Harumi|ja=春海百乃	ja					Q133282695
momoka-terasawa	japanese-voice-actors.yaml	寺澤百花|en=Momoka Terasawa|ja=寺澤百花	ja					Q121323859
momoko-seto	japanese-voice-actors.yaml	瀬戸桃子|en=Momoko Seto|ja=瀬戸桃子	ja					Q119453910
mugihito	japanese-voice-actors.yaml	麦人|en=Mugihito|ja=麦人	ja					Q2462286
mutsumi-tamura	japanese-voice-actors.yaml	田村睦心|en=Mutsumi Tamura|ja=田村睦心	ja					Q6132945
nagisa-maruyama	japanese-voice-actors.yaml	丸山なぎ沙|en=Nagisa Maruyama|ja=丸山なぎ沙	ja					Q139917213
nao-toyama	japanese-voice-actors.yaml	東山奈央|en=Nao Tōyama|ja=東山奈央	ja					Q865906
naoya-nosaka	japanese-voice-actors.yaml	野坂尚也|en=Naoya Nosaka|ja=野坂尚也	ja					Q11645275
natsumi-haruse	japanese-voice-actors.yaml	春瀬なつみ|en=Natsumi Haruse|ja=春瀬なつみ	ja					Q24875141
natsumi-kawaida	japanese-voice-actors.yaml	川井田夏海|en=Natsumi Kawaida|ja=川井田夏海	ja					Q60986805
nene-hieda	japanese-voice-actors.yaml	稗田寧々|en=Nene Hieda|ja=稗田寧々	ja					Q48763264
nobuhiko-okamoto	japanese-voice-actors.yaml	岡本信彦|en=Nobuhiko Okamoto|ja=岡本信彦	ja					Q1345336
nobunaga-shimazaki	japanese-voice-actors.yaml	島﨑信長|en=Nobunaga Shimazaki|ja=島﨑信長	ja					Q5968283
nobutoshi-canna	japanese-voice-actors.yaml	神奈延年|en=Nobutoshi Canna|ja=神奈延年	ja					Q960528
nobuyuki-hiyama	japanese-voice-actors.yaml	檜山修之|en=Nobuyuki Hiyama|ja=檜山修之	ja					Q2273472
noriaki-sugiyama	japanese-voice-actors.yaml	杉山紀彰|en=Noriaki Sugiyama|ja=杉山紀彰	ja					Q1152539
noriko-uemura	japanese-voice-actors.yaml	上村典子|en=Noriko Uemura|ja=上村典子	ja					Q7051287
rebecca-danae	japanese-voice-actors.yaml	Rebecca Danae|en=Rebecca Danae	ja					Q139576178
reiji-kawashima	japanese-voice-actors.yaml	川島零士|en=Reiji Kawashima|ja=川島零士	ja					Q96716618
reiko-suzuki	japanese-voice-actors.yaml	鈴木れい子|en=Reiko Suzuki|ja=鈴木れい子	ja					Q1067536
reina-kondo	japanese-voice-actors.yaml	近藤玲奈|en=Reina Kondō|ja=近藤玲奈	ja					Q27151126
reina-ueda	japanese-voice-actors.yaml	上田麗奈|en=Reina Ueda|ja=上田麗奈	ja					Q16264425
rena-hasegawa	japanese-voice-actors.yaml	長谷川玲奈|en=Rena Hasegawa|ja=長谷川玲奈	ja					Q59134513
rena-motomura	japanese-voice-actors.yaml	本村玲奈|en=Rena Motomura|ja=本村玲奈	ja					Q130396708
rie-kugimiya	japanese-voice-actors.yaml	釘宮理恵|en=Rie Kugimiya|ja=釘宮理恵	ja					Q49554
rie-murakawa	japanese-voice-actors.yaml	村川梨衣|en=Rie Murakawa|ja=村川梨衣	ja					Q2811985
rie-takahashi	japanese-voice-actors.yaml	高橋李依|en=Rie Takahashi|ja=高橋李依	ja					Q17160610
rie-tanaka	japanese-voice-actors.yaml	田中理恵|en=Rie Tanaka|ja=田中理恵	ja					Q237371
riho-sugiyama	japanese-voice-actors.yaml	杉山里穂|en=Riho Sugiyama|ja=杉山里穂	ja					Q62085447
rika-kinugawa	japanese-voice-actors.yaml	衣川里佳|en=Rika Kinugawa|ja=衣川里佳	ja					Q23948927
rikiya-koyama	japanese-voice-actors.yaml	小山力也|en=Rikiya Koyama|ja=小山力也	ja					Q1204898
riko-akechi	japanese-voice-actors.yaml	明智璃子|en=Riko Akechi|ja=明智璃子	ja					Q136799851
rikuya-yasuda	japanese-voice-actors.yaml	安田陸矢|en=Rikuya Yasuda|ja=安田陸矢	ja					Q55535277
rina-hidaka	japanese-voice-actors.yaml	日高里菜|en=Rina Hidaka|ja=日高里菜	ja					Q152707
rumi-okubo	japanese-voice-actors.yaml	大久保瑠美|en=Rumi Ōkubo|ja=大久保瑠美	ja					Q902038
ryo-sugisaki	japanese-voice-actors.yaml	杉崎亮|en=Ryō Sugisaki|ja=杉崎亮	ja					Q11521986
ryohei-arai	japanese-voice-actors.yaml	新井良平|en=Ryōhei Arai|ja=新井良平	ja					Q19726283
ryohei-kimura	japanese-voice-actors.yaml	木村良平|en=Ryōhei Kimura|ja=木村良平	ja					Q1138419
ryota-osaka	japanese-voice-actors.yaml	逢坂良太|en=Ryōta Ōsaka|ja=逢坂良太	ja					Q9351342
ryota-suzuki	japanese-voice-actors.yaml	鈴木崚汰|en=Ryōta Suzuki|ja=鈴木崚汰	ja					Q38276919
ryotaro-okiayu	japanese-voice-actors.yaml	置鮎龍太郎|en=Ryōtarō Okiayu|ja=置鮎龍太郎	ja					Q1199055
ryuho-nagaoka	japanese-voice-actors.yaml	長岡龍歩|en=Ryūho Nagaoka|ja=長岡龍歩	ja					Q110403875
ryuichi-kijima	japanese-voice-actors.yaml	木島隆一|en=Ryūichi Kijima|ja=木島隆一	ja					Q11518345
sachiko-okada	japanese-voice-actors.yaml	岡田幸子|en=Sachiko Okada|ja=岡田幸子	ja					Q11473528
sakura-shinfuku	japanese-voice-actors.yaml	新福桜|en=Sakura Shinfuku|ja=新福桜	ja					Q115734789
saori-hayami	japanese-voice-actors.yaml	早見沙織|en=Saori Hayami|ja=早見沙織	ja					Q1153079
saori-onishi	japanese-voice-actors.yaml	大西沙織|en=Saori Ōnishi|ja=大西沙織	ja					Q15973074
satomi-amano	japanese-voice-actors.yaml	天野聡美|en=Satomi Amano|ja=天野聡美	ja					Q62023684
satomi-arai	japanese-voice-actors.yaml	新井里美|en=Satomi Arai|ja=新井里美	ja					Q1343959
satoshi-hino	japanese-voice-actors.yaml	日野聡|en=Satoshi Hino|ja=日野聡	ja					Q1142853
satoshi-inomata	japanese-voice-actors.yaml	猪股慧士|en=Satoshi Inomata|ja=猪股慧士	ja					Q64782621
sayaka-ohara	japanese-voice-actors.yaml	大原さやか|en=Sayaka Ohara|ja=大原さやか	ja					Q2325296
sayaka-senbongi	japanese-voice-actors.yaml	千本木彩花|en=Sayaka Senbongi|ja=千本木彩花	ja					Q17160365
sayumi-suzushiro	japanese-voice-actors.yaml	鈴代紗弓|en=Sayumi Suzushiro|ja=鈴代紗弓	ja					Q56259856
seiichiro-yamashita	japanese-voice-actors.yaml	山下誠一郎|en=Seiichirō Yamashita|ja=山下誠一郎	ja					Q17230607
seiro-ogino	japanese-voice-actors.yaml	荻野晴朗|en=Seirō Ogino|ja=荻野晴朗	ja					Q11619043
shigeru-chiba	japanese-voice-actors.yaml	千葉繁|en=Shigeru Chiba|ja=千葉繁	ja					Q2444815
shigeru-nakahara	japanese-voice-actors.yaml	中原茂|en=Shigeru Nakahara|ja=中原茂	ja					Q2663030
shin-ichiro-miki	japanese-voice-actors.yaml	三木眞一郎|en=Shin-ichiro Miki|ja=三木眞一郎	ja					Q719326
shin-ya-takahashi	japanese-voice-actors.yaml	高橋伸也|en=Shin'ya Takahashi|ja=高橋伸也	ja					Q9448725
shinji-kawada	japanese-voice-actors.yaml	川田紳司|en=Shinji Kawada|ja=川田紳司	ja					Q1135000
shinnosuke-tachibana	japanese-voice-actors.yaml	立花慎之介|en=Shinnosuke Tachibana|ja=立花慎之介	ja					Q1041924
shino-shimoji	japanese-voice-actors.yaml	下地紫野|en=Shino Shimoji|ja=下地紫野	ja					Q17159583
shion-wakayama	japanese-voice-actors.yaml	若山詩音|en=Shion Wakayama|ja=若山詩音	ja					Q11616308
shiori-izawa	japanese-voice-actors.yaml	井澤詩織|en=Shiori Izawa|ja=井澤詩織	ja					Q11373684
shizuka-ishigami	japanese-voice-actors.yaml	石上静香|en=Shizuka Ishigami|ja=石上静香	ja					Q11584776
sho-hayami	japanese-voice-actors.yaml	速水奨|en=Shō Hayami|ja=速水奨	ja					Q1355841
sho-karino	japanese-voice-actors.yaml	狩野翔|en=Shō Karino|ja=狩野翔	ja					Q17686378
sho-nogami	japanese-voice-actors.yaml	野上翔|en=Shō Nogami|ja=野上翔	ja					Q18460273
